popularity,duration_ms,explicit,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,valence,tempo,track_genre
40,129000,False,0.414,0.986,-2.777,0,0.129,0.00194,1.08e-06,0.273,106.016,rock
39,254906,False,0.509,0.97,-6.732,1,0.0697,0.00951,0.000234,0.665,169.121,rock
39,222017,False,0.637,0.924,-2.572,1,0.0338,0.07,0.00065,0.653,130.016,rock
39,242400,False,0.678,0.32,-14.251,1,0.0297,0.655,4.58e-05,0.695,100.029,rock
39,178786,False,0.646,0.717,-6.638,1,0.0292,0.00115,0.0783,0.792,129.398,rock
39,195826,False,0.608,0.837,-7.845,0,0.0371,0.00497,0.000503,0.656,118.806,rock
39,276586,False,0.808,0.415,-11.871,1,0.0286,0.124,0.000232,0.737,112.634,rock
39,163600,False,0.335,0.998,-3.384,0,0.173,0.00108,2.18e-06,0.149,171.075,rock
39,170040,False,0.386,0.825,-8.881,1,0.277,0.00159,2.66e-06,0.253,188.962,rock
39,160626,False,0.404,0.979,-5.348,0,0.0551,0.00148,1.41e-05,0.686,135.898,rock
39,214796,False,0.599,0.941,-3.828,1,0.0899,0.00883,0.0,0.599,98.062,rock
40,235040,False,0.588,0.452,-14.248,0,0.0325,0.0961,0.0377,0.211,100.189,rock
39,226000,False,0.385,0.838,-6.051,1,0.0369,0.23,0.0,0.274,125.572,rock
38,264520,False,0.591,0.771,-5.3,0,0.0339,0.000774,0.0254,0.834,130.071,rock
70,215760,False,0.609,0.759,-4.862,1,0.0276,0.028,0.0,0.774,114.045,rock
69,239333,False,0.519,0.78,-4.939,1,0.0356,0.00165,2.14e-05,0.166,145.125,rock
75,188666,False,0.723,0.895,-3.707,0,0.102,0.088,0.0,0.963,143.373,rock
44,200600,False,0.521,0.616,-6.11,1,0.0288,0.377,5.85e-06,0.469,169.038,rock
38,250733,False,0.614,0.906,-5.073,1,0.0998,0.00691,0.0,0.746,125.196,rock
39,211149,False,0.568,0.887,-4.436,1,0.0897,0.0194,0.000213,0.745,158.049,rock
38,201306,False,0.481,0.917,-1.211,1,0.0399,0.000369,0.12,0.616,145.894,rock
37,73226,False,0.456,0.935,-2.185,1,0.0883,4.28e-05,0.0,0.486,115.019,rock
38,176643,False,0.45,0.755,-5.872,1,0.0316,0.0139,0.0,0.243,179.886,rock
55,114333,False,0.434,0.744,-9.449,0,0.194,0.111,0.0,0.668,178.879,rock
39,316040,False,0.735,0.476,-8.537,0,0.029,0.0983,0.0138,0.39,89.189,rock
38,137773,True,0.643,0.709,-7.414,0,0.0373,0.00307,0.0,0.674,99.469,rock
39,191277,False,0.466,0.938,-3.089,1,0.0523,0.00355,0.000109,0.431,138.032,rock
40,175333,False,0.695,0.714,-5.989,1,0.0333,0.0345,0.0,0.964,120.068,rock
38,220031,False,0.569,0.714,-5.445,1,0.038,0.00825,0.0,0.509,120.054,rock
39,206448,False,0.469,0.914,-3.384,1,0.0493,0.000797,9.78e-05,0.721,89.995,rock
39,145000,False,0.485,0.921,-2.004,1,0.0592,0.00654,0.00246,0.963,181.932,rock
39,292706,False,0.338,0.596,-9.381,1,0.0339,0.00976,0.00216,0.314,96.923,rock
39,267213,False,0.499,0.897,-5.659,0,0.0394,0.174,0.00596,0.545,126.838,rock
39,284533,False,0.51,0.886,-6.94,0,0.0437,0.000862,0.00348,0.89,179.989,rock
39,233706,False,0.469,0.581,-10.358,1,0.0341,0.0626,0.0497,0.356,88.906,rock
38,187742,False,0.508,0.956,-6.303,1,0.0587,0.000782,1.97e-05,0.783,167.044,rock
38,231853,False,0.45,0.933,-3.963,1,0.128,0.0115,0.00324,0.525,154.18,rock
39,181066,True,0.552,0.494,-11.823,1,0.44,0.595,8.39e-05,0.817,155.138,rock
39,155946,False,0.317,0.967,-2.808,1,0.0616,0.0349,7.68e-06,0.538,170.982,rock
38,249438,False,0.606,0.753,-5.194,1,0.0389,0.00145,4.68e-06,0.651,126.044,rock
38,115080,False,0.195,0.951,-5.969,1,0.211,0.031,0.0,0.394,167.873,rock
38,203306,False,0.665,0.864,-9.67,1,0.0551,0.0991,0.00817,0.906,176.491,rock
38,239840,False,0.462,0.856,-6.899,1,0.0385,0.0232,4.05e-05,0.752,91.562,rock
38,317853,False,0.566,0.813,-13.93,1,0.054,0.0761,0.000475,0.413,114.13,rock
38,139733,False,0.383,0.599,-5.511,0,0.11,0.197,0.0,0.419,163.172,rock
39,181333,False,0.519,0.97,-3.252,0,0.126,0.000904,2.81e-05,0.187,97.836,rock
39,220533,False,0.42,0.52,-13.33,1,0.126,0.903,0.0046,0.286,85.299,rock
38,153760,True,0.342,0.937,-3.725,1,0.0951,0.00791,0.0,0.818,198.398,rock
38,117986,True,0.38,0.953,-6.399,1,0.123,0.00602,0.000862,0.677,187.714,rock
39,207240,False,0.7,0.875,-6.094,1,0.0363,0.0919,0.422,0.942,91.573,rock
38,254906,False,0.509,0.97,-6.732,1,0.0697,0.00951,0.000234,0.665,169.121,rock
39,203573,False,0.574,0.682,-4.682,1,0.0317,0.1,0.0,0.594,131.948,rock
38,221546,False,0.689,0.903,-7.128,0,0.0774,0.319,0.0433,0.855,86.431,rock
38,232680,False,0.348,0.656,-4.286,1,0.0388,0.0739,0.0,0.258,149.777,rock
38,188306,False,0.464,0.927,-4.514,1,0.0697,0.00677,2.71e-06,0.718,140.108,rock
39,163600,False,0.402,0.995,-3.835,0,0.0763,0.00123,0.00133,0.53,181.269,rock
38,254049,False,0.313,0.958,-4.079,0,0.15,0.0397,6.17e-05,0.539,152.686,rock
38,251280,False,0.614,0.891,-5.98,0,0.0522,0.0392,0.0,0.329,104.012,rock
38,212453,False,0.477,0.976,-6.107,1,0.0841,0.00225,1.98e-05,0.453,133.104,rock
38,269568,False,0.375,0.953,-3.824,0,0.198,0.274,0.0,0.689,174.003,rock
38,234440,True,0.311,0.889,-6.448,0,0.16,0.00428,0.0,0.668,157.586,rock
37,214986,False,0.581,0.755,-5.701,1,0.0347,0.000235,0.474,0.89,133.035,rock
37,137237,True,0.58,0.95,-3.693,1,0.119,0.382,0.0,0.952,174.155,rock
38,191501,True,0.605,0.928,-3.631,1,0.039,0.169,0.0,0.723,134.748,rock
53,183600,False,0.396,0.451,-7.109,1,0.0362,0.177,0.0,0.358,169.518,rock
67,140178,False,0.534,0.441,-5.752,1,0.0303,0.661,0.0,0.439,97.009,rock
58,225880,False,0.398,0.909,-2.493,1,0.0593,0.714,0.000553,0.644,115.162,rock
57,203920,False,0.68,0.805,-3.232,0,0.0801,0.0134,0.0558,0.865,132.005,rock
57,172375,False,0.49,0.84,-3.777,0,0.0571,0.0289,0.0,0.426,158.101,rock
63,68695,False,0.486,0.946,-5.509,1,0.0807,8.94e-05,0.0001,0.509,158.158,rock
69,221533,False,0.696,0.628,-8.407,1,0.0274,0.00102,0.428,0.701,100.038,rock
57,248960,False,0.657,0.716,-5.675,1,0.0301,0.014,0.0,0.435,93.924,rock
71,172645,True,0.411,0.962,-5.952,1,0.0917,0.103,0.0,0.622,173.143,rock
60,216689,False,0.519,0.981,-3.472,0,0.0733,0.00137,0.000164,0.765,130.043,rock
65,251266,False,0.365,0.466,-7.514,1,0.0418,0.161,6.68e-06,0.487,95.163,rock
70,224333,False,0.505,0.833,-4.632,1,0.0475,0.00772,7.9e-05,0.565,130.121,rock
39,222026,False,0.502,0.961,-2.169,1,0.0656,0.00631,0.0,0.457,100.99,rock
37,277280,True,0.588,0.72,-9.752,0,0.0307,0.00712,0.000322,0.78,109.941,rock
38,303531,False,0.531,0.821,-5.547,1,0.0275,0.00033,0.000474,0.321,114.031,rock
38,264200,False,0.715,0.799,-5.386,1,0.0529,2.75e-05,0.0,0.676,95.004,rock
38,131001,False,0.384,0.985,-2.165,1,0.0779,0.00745,0.0,0.731,199.985,rock
37,185200,False,0.376,0.949,-4.767,1,0.0839,0.0034,0.0,0.569,152.021,rock
38,146160,False,0.706,0.851,-4.334,1,0.0364,0.000405,0.0,0.876,105.036,rock
38,285893,False,0.549,0.809,-9.882,1,0.0346,0.000869,0.0805,0.321,115.989,rock
38,162861,False,0.525,0.991,-1.03,1,0.0943,0.0722,0.0,0.753,155.901,rock
38,197560,False,0.548,0.93,-2.211,1,0.112,0.0109,0.000444,0.777,179.991,rock
38,184426,False,0.688,0.776,-13.531,1,0.0457,0.573,1.57e-05,0.353,115.443,rock
39,216800,False,0.478,0.977,-3.954,1,0.0919,0.00555,1.86e-06,0.407,149.911,rock
38,237659,False,0.632,0.755,-3.507,0,0.062,0.00973,0.000218,0.38,132.747,rock
38,181413,False,0.765,0.924,-5.579,1,0.0313,0.121,0.0,0.918,121.985,rock
38,206840,False,0.514,0.867,-5.822,0,0.036,0.000429,1.37e-06,0.248,120.122,rock
38,306546,False,0.519,0.468,-7.287,1,0.0357,0.563,0.0,0.352,101.204,rock
38,177266,False,0.554,0.921,-4.589,1,0.0758,0.0194,0.0881,0.7,183.571,rock
38,194000,False,0.505,0.948,-5.372,1,0.0673,0.125,0.00365,0.557,151.212,rock
38,270266,False,0.508,0.299,-7.457,0,0.0261,0.502,0.0,0.137,108.159,rock
38,201069,True,0.442,0.897,-7.1,1,0.0439,0.013,0.012,0.575,102.536,rock
38,212666,False,0.361,0.908,-5.56,1,0.0356,0.336,0.0099,0.785,135.841,rock
38,215240,False,0.234,0.952,-3.577,1,0.0393,0.000162,7.02e-06,0.579,159.269,rock
38,208666,False,0.505,0.747,-10.818,1,0.0708,0.0303,6.8e-06,0.475,122.535,rock
37,298186,False,0.193,0.989,-3.351,0,0.113,0.000855,0.000545,0.193,103.005,rock
37,133760,False,0.276,0.95,-6.749,0,0.102,0.0111,0.000242,0.478,145.29,rock
38,239443,False,0.28,0.971,-4.719,1,0.0836,0.0046,0.0,0.518,164.417,rock
38,224893,False,0.742,0.761,-8.661,1,0.0267,0.000482,0.00129,0.623,120.061,rock
38,214000,False,0.598,0.877,-4.381,1,0.027,0.207,0.00572,0.695,127.79,rock
37,142746,False,0.633,0.879,-6.047,1,0.0481,0.0758,0.000658,0.681,125.038,rock
38,201058,False,0.703,0.892,-3.06,1,0.0335,0.27,0.0,0.833,140.09,rock
38,156653,False,0.458,0.986,-3.693,1,0.131,0.000539,0.000114,0.294,97.078,rock
38,204093,False,0.583,0.913,-6.295,1,0.0645,0.00516,1.13e-05,0.688,150.073,rock
38,255333,False,0.533,0.974,-4.376,0,0.049,0.000304,2.65e-05,0.83,140.961,rock
38,243680,False,0.757,0.662,-10.468,1,0.0967,0.0643,0.014,0.851,99.792,rock
38,209866,False,0.386,0.995,-4.197,0,0.109,0.0003,0.00059,0.273,175.17,rock
38,167928,False,0.581,0.957,-4.079,1,0.0335,0.00151,0.000434,0.742,94.939,rock
38,213600,False,0.513,0.95,-3.979,1,0.0944,0.00367,1.47e-06,0.493,75.004,rock
37,167746,True,0.451,0.984,-1.386,1,0.09,0.00137,0.0,0.669,160.029,rock
66,206866,False,0.443,0.956,-6.198,1,0.0511,5.24e-05,0.825,0.909,146.754,rock
61,164138,True,0.645,0.85,-3.627,0,0.0898,0.0202,0.0,0.961,145.971,rock
58,244826,False,0.454,0.631,-4.733,1,0.0268,0.00233,0.0,0.313,87.888,rock
66,198000,True,0.497,0.923,-4.512,1,0.138,0.00282,0.0,0.663,181.074,rock
57,236680,False,0.508,0.821,-5.279,1,0.0395,0.223,0.0,0.463,75.057,rock
50,192280,False,0.513,0.879,-3.948,1,0.0316,0.00159,0.0,0.319,143.063,rock
52,211813,False,0.599,0.791,-4.975,1,0.0585,0.0064,0.0,0.574,92.862,rock
66,162577,True,0.532,0.841,-4.993,0,0.172,0.0272,0.0,0.23,172.004,rock
64,253026,False,0.576,0.812,-5.035,0,0.0505,0.0108,0.00241,0.32,109.033,rock
55,196720,False,0.523,0.783,-6.38,0,0.0331,0.00062,0.00447,0.723,132.474,rock
53,237879,False,0.505,0.86,-5.459,1,0.0975,0.0489,0.0,0.516,130.054,rock
72,202573,False,0.491,0.966,-4.28,1,0.0538,5.59e-05,0.0,0.614,105.544,rock
37,265173,False,0.336,0.661,-6.755,1,0.0338,0.409,1.43e-06,0.19,129.949,rock
38,334226,False,0.713,0.312,-10.86,0,0.0568,0.131,0.159,0.603,78.46,rock
70,193320,False,0.401,0.901,-5.011,0,0.041,0.0704,0.0,0.839,134.799,rock
38,321666,False,0.785,0.491,-12.711,1,0.0342,0.0322,0.00179,0.884,105.446,rock
37,243773,False,0.496,0.958,-2.092,1,0.0749,0.00562,1.44e-06,0.716,147.648,rock
38,233360,False,0.445,0.638,-5.024,1,0.0273,0.00117,0.0528,0.15,174.045,rock
37,141394,False,0.6,0.876,-6.934,0,0.0386,0.0143,0.000155,0.662,149.265,rock
38,186800,False,0.61,0.21,-18.458,1,0.0307,0.87,4.33e-05,0.158,106.784,rock
38,194506,False,0.65,0.771,-6.901,1,0.0269,0.00119,0.0261,0.743,112.71,rock
36,170745,False,0.439,0.897,-5.845,0,0.0453,3.13e-05,0.0182,0.426,170.075,rock
38,234040,False,0.661,0.895,-5.385,0,0.0369,0.16,0.0851,0.854,120.144,rock
38,289937,False,0.372,0.937,-4.282,1,0.0554,0.000924,0.000231,0.572,110.634,rock
37,243306,False,0.513,0.91,-4.411,0,0.0429,0.000104,0.0591,0.264,138.948,rock
37,205250,False,0.622,0.738,-3.551,0,0.0301,0.000897,6.19e-06,0.466,125.005,rock
38,145893,False,0.313,0.953,-2.951,0,0.215,1.62e-05,8.44e-06,0.813,156.419,rock
37,230053,False,0.509,0.895,-5.89,0,0.0477,0.000639,0.000211,0.198,137.012,rock
38,167115,False,0.527,0.978,-4.338,1,0.0772,0.000206,1.03e-05,0.473,102.538,rock
37,262533,False,0.365,0.402,-13.435,0,0.112,0.668,0.00635,0.465,204.85,rock
37,231733,False,0.588,0.404,-15.656,0,0.0352,0.0923,0.0271,0.206,100.16,rock
37,256386,False,0.592,0.869,-3.832,0,0.0357,0.00626,0.00481,0.44,138.011,rock
37,233466,False,0.363,0.927,-4.412,0,0.0392,0.00199,0.000299,0.724,187.969,rock
37,210613,False,0.785,0.857,-4.272,1,0.0468,0.0754,1.26e-06,0.913,125.218,rock
38,291306,False,0.467,0.697,-9.198,1,0.0281,0.000286,0.0212,0.249,98.071,rock
37,197786,False,0.678,0.833,-3.933,0,0.0431,0.0327,0.0,0.63,125.176,rock
37,125600,False,0.431,0.983,-3.97,0,0.0704,4.82e-05,5.9e-05,0.6,121.971,rock
37,213973,False,0.607,0.793,-8.885,1,0.0477,0.00377,0.0,0.968,164.343,rock
38,274127,False,0.571,0.83,-7.39,1,0.0591,0.411,0.0,0.673,106.474,rock
37,360266,False,0.596,0.778,-7.668,0,0.037,1.14e-05,0.251,0.407,136.086,rock
37,268933,False,0.448,0.736,-5.016,1,0.0523,0.0881,0.0,0.75,85.073,rock
37,217066,False,0.615,0.725,-9.956,1,0.0605,0.014,0.0,0.969,164.292,rock
38,164013,False,0.485,0.803,-9.47,1,0.0805,0.0124,0.0149,0.857,151.0,rock
37,329893,False,0.593,0.794,-9.016,1,0.258,0.49,0.00705,0.556,158.608,rock
37,174103,False,0.479,0.541,-12.393,1,0.0412,0.00824,0.00012,0.464,112.728,rock
37,195040,False,0.427,0.808,-5.404,1,0.047,0.105,0.0004,0.619,131.455,rock
38,207866,False,0.43,0.923,-5.298,1,0.0752,0.0246,0.0,0.368,90.008,rock
37,255640,False,0.488,0.91,-3.052,1,0.0496,0.00657,0.0,0.428,130.133,rock
37,227626,False,0.591,0.765,-2.949,0,0.0519,0.0671,0.0,0.495,133.289,rock
38,301040,False,0.791,0.711,-9.548,1,0.0702,0.149,0.000198,0.901,139.826,rock
60,410186,False,0.282,0.547,-8.621,1,0.0322,0.03,0.888,0.133,151.468,rock
53,191613,False,0.366,0.779,-10.715,0,0.0788,0.0192,0.144,0.564,169.688,rock
62,258733,False,0.548,0.6,-5.049,1,0.0297,0.071,0.0,0.296,143.961,rock
60,252786,False,0.482,0.55,-7.098,0,0.0356,0.135,0.0,0.105,67.559,rock
55,206520,False,0.423,0.94,-4.012,0,0.0635,0.00166,0.0,0.505,149.934,rock
58,210706,False,0.501,0.833,-4.954,1,0.0334,0.0303,0.0,0.68,148.035,rock
54,207293,False,0.498,0.969,-3.662,1,0.0747,0.000473,0.000369,0.509,167.116,rock
38,236120,False,0.227,0.484,-5.373,1,0.0304,0.135,8.64e-06,0.209,79.98,rock
61,211336,False,0.517,0.711,-5.84,0,0.0627,0.000763,7.15e-06,0.582,108.846,rock
36,184173,False,0.382,0.945,-2.897,1,0.067,0.000486,0.0,0.314,154.96,rock
55,226760,False,0.517,0.909,-2.815,1,0.0378,0.451,0.0135,0.683,96.528,rock
63,188200,False,0.742,0.784,-5.458,1,0.0552,0.0308,0.0,0.65,101.002,rock
0,226693,True,0.665,0.778,-4.42,0,0.0494,0.149,0.0,0.852,119.971,rock
37,275840,False,0.45,0.733,-2.482,0,0.0322,0.0137,6.81e-06,0.215,160.165,rock
0,226693,True,0.665,0.778,-4.42,0,0.0494,0.149,0.0,0.852,119.971,rock
61,443853,False,0.707,0.931,-5.463,1,0.0545,0.0933,0.00267,0.702,136.822,rock
37,179130,False,0.749,0.795,-9.396,0,0.0348,0.0874,4.84e-05,0.7,123.029,rock
36,291280,False,0.345,0.622,-5.065,1,0.0293,0.0272,0.000155,0.429,147.943,rock
37,218120,False,0.591,0.617,-10.068,1,0.0252,0.0225,0.0,0.36,97.963,rock
37,187720,False,0.311,0.446,-10.033,1,0.0409,0.763,0.0,0.546,62.62,rock
37,204427,True,0.453,0.959,-3.597,1,0.0928,0.0433,0.0,0.625,186.142,rock
37,192706,False,0.691,0.793,-6.507,1,0.0479,0.0937,0.00158,0.736,139.855,rock
37,274080,False,0.566,0.7,-8.476,0,0.0395,0.0208,0.0,0.573,110.86,rock
36,243592,False,0.42,0.865,-5.502,0,0.0365,0.000583,0.0,0.341,148.013,rock
37,268360,False,0.567,0.832,-7.771,1,0.0333,0.284,0.0791,0.624,130.172,rock
37,237733,False,0.639,0.868,-2.974,0,0.0714,0.0648,0.0,0.708,137.037,rock
37,193800,False,0.519,0.697,-3.621,1,0.0294,0.118,0.0,0.667,173.106,rock
37,215880,False,0.302,0.818,-9.134,1,0.0478,0.0398,0.0,0.615,171.284,rock
37,241270,False,0.558,0.923,-2.624,1,0.0972,0.00035,0.0,0.52,98.152,rock
38,527000,False,0.429,0.476,-14.087,0,0.0731,0.1,1.05e-05,0.214,152.202,rock
37,115626,False,0.44,0.953,-4.405,1,0.0545,0.00176,5.17e-06,0.806,112.999,rock
38,236773,False,0.398,0.931,-6.491,1,0.0579,0.000968,0.0,0.753,110.161,rock
37,287800,False,0.539,0.85,-6.315,1,0.0326,0.0637,0.00021,0.517,123.107,rock
37,240733,False,0.704,0.711,-5.746,0,0.0306,0.00908,1.96e-05,0.428,94.011,rock
36,208146,False,0.527,0.966,-4.288,1,0.0674,0.0614,1.75e-06,0.76,91.52,rock
37,275040,False,0.751,0.681,-6.559,0,0.026,0.149,4.65e-05,0.811,109.99,rock
37,268426,False,0.67,0.696,-4.935,1,0.0294,0.0857,8.09e-05,0.312,97.021,rock
37,183773,False,0.654,0.41,-6.411,1,0.0259,0.513,0.0,0.483,87.382,rock
37,250360,False,0.36,0.966,-5.586,0,0.0792,0.00157,0.0,0.735,170.511,rock
37,202493,False,0.541,0.786,-5.188,1,0.0399,0.0371,0.0,0.515,144.889,rock
37,177840,False,0.468,0.894,-5.575,1,0.0605,0.0107,0.0,0.696,165.642,rock
0,184600,False,0.465,0.731,-10.592,1,0.0724,0.448,0.00111,0.638,129.683,rock
36,237066,False,0.581,0.944,-5.472,1,0.0962,0.0144,0.0,0.733,165.946,rock
37,196546,False,0.547,0.895,-4.186,1,0.051,0.00344,0.0,0.818,165.042,rock
37,167013,False,0.35,0.978,-5.878,0,0.144,0.00055,1.24e-05,0.396,182.956,rock
36,167658,False,0.493,0.945,-2.837,1,0.0501,0.311,0.0,0.947,185.979,rock
37,201906,False,0.6,0.771,-8.182,1,0.0557,0.326,0.00367,0.868,152.704,rock
1,184600,False,0.465,0.731,-10.592,1,0.0724,0.448,0.00111,0.638,129.683,rock
36,241861,True,0.418,0.947,-3.365,1,0.178,0.186,0.0,0.359,94.449,rock
37,215718,False,0.406,0.966,-3.515,0,0.0768,0.00113,0.0,0.497,171.966,rock
27,225866,False,0.237,0.864,-3.534,1,0.0367,0.000214,0.0,0.489,158.984,rock
36,294320,False,0.39,0.734,-5.042,1,0.035,0.00346,2.84e-06,0.227,142.772,rock
47,172986,False,0.495,0.669,-6.572,1,0.0388,0.00692,1.21e-06,0.261,82.353,rock
49,236026,True,0.508,0.828,-3.826,0,0.213,0.00359,0.0,0.713,165.093,rock
67,208266,False,0.611,0.791,-7.7,0,0.0286,0.326,0.862,0.856,140.12,rock
54,226426,False,0.462,0.704,-6.687,0,0.0318,0.0165,0.0,0.503,139.86,rock
37,285293,False,0.59,0.778,-6.084,0,0.0339,0.00895,0.0,0.331,104.993,rock
38,218666,False,0.49,0.892,-3.14,0,0.0474,0.0211,0.0,0.379,76.535,rock
36,234866,False,0.369,0.96,-3.064,1,0.2,0.00322,0.0,0.43,185.176,rock
37,329200,False,0.509,0.561,-10.035,0,0.0259,0.0763,0.00323,0.749,174.011,rock
36,218320,False,0.324,0.93,-7.124,1,0.102,4.15e-05,9.7e-05,0.358,180.223,rock
36,138333,False,0.488,0.931,-2.705,1,0.0576,0.0133,1.45e-06,0.807,162.003,rock
36,218680,False,0.363,0.923,-4.34,1,0.0728,0.00369,0.0,0.631,168.416,rock
36,257160,False,0.622,0.889,-3.366,1,0.0347,0.00204,0.0,0.956,130.008,rock
36,133457,False,0.549,0.94,-4.151,0,0.108,0.0329,0.0,0.909,175.044,rock
37,175408,False,0.554,0.877,-7.983,1,0.0294,0.00835,0.000767,0.962,147.012,rock
37,266626,False,0.509,0.838,-6.319,0,0.0367,0.00803,0.0,0.777,144.88,rock
37,280453,False,0.47,0.406,-11.37,1,0.0282,0.06,0.146,0.335,110.932,rock
63,199453,False,0.304,0.901,-7.756,1,0.0602,0.00105,0.000376,0.541,147.199,rock
37,179257,True,0.674,0.973,-2.758,1,0.0618,0.0124,0.0,0.802,105.029,rock
36,230160,False,0.644,0.841,-11.087,0,0.0374,0.407,0.0421,0.713,146.037,rock
36,226826,False,0.558,0.546,-5.117,1,0.0261,0.00152,1.58e-06,0.369,94.624,rock
69,149786,False,0.56,0.965,-2.341,1,0.0409,0.121,6.23e-06,0.964,162.825,rock
38,171760,False,0.461,0.74,-7.851,1,0.0535,0.00487,0.0,0.712,124.347,rock
36,205813,False,0.446,0.977,-3.486,1,0.0908,0.000132,0.0,0.303,94.972,rock
0,147413,False,0.345,0.679,-5.25,1,0.0377,0.00404,0.0,0.542,177.178,rock
37,166159,False,0.411,0.878,-3.111,0,0.0611,0.00997,0.0,0.682,93.861,rock
36,223426,False,0.488,0.844,-5.879,1,0.0358,0.0304,1.68e-05,0.438,151.326,rock
37,548426,False,0.676,0.801,-6.105,1,0.0565,0.0202,0.0,0.7,80.007,rock
37,180866,False,0.602,0.742,-4.148,1,0.0318,0.035,0.0,0.605,130.018,rock
37,235152,False,0.409,0.813,-4.346,1,0.0376,0.0138,0.0,0.48,188.115,rock
36,125976,True,0.374,0.917,-2.215,1,0.0519,0.000828,1.29e-06,0.705,140.187,rock
37,145426,False,0.546,0.976,-3.066,1,0.203,0.0206,1.02e-06,0.326,124.022,rock
37,210426,False,0.71,0.729,-5.629,1,0.0556,0.0708,0.0,0.924,108.037,rock
36,145746,False,0.487,0.954,-3.899,0,0.137,0.0604,0.0137,0.428,111.152,rock
36,209129,True,0.423,0.902,-3.238,1,0.0504,0.00664,0.0,0.506,173.942,rock
36,224226,False,0.521,0.8,-10.508,1,0.0391,0.00529,0.0,0.729,104.587,rock
36,154412,False,0.229,0.98,-3.307,1,0.071,0.00118,5.06e-06,0.327,121.778,rock
36,156181,False,0.478,0.885,-3.185,1,0.0546,8.51e-05,5.51e-05,0.847,155.947,rock
37,179866,False,0.588,0.93,-4.958,1,0.057,0.199,0.0,0.834,135.083,rock
36,188480,False,0.723,0.902,-3.699,0,0.0937,0.0984,1.46e-06,0.963,143.375,rock
36,240360,False,0.801,0.431,-15.371,1,0.0359,0.259,4.21e-06,0.928,115.588,rock
36,237360,False,0.289,0.979,-2.718,0,0.207,0.0973,0.0,0.516,139.881,rock
37,218573,False,0.67,0.864,-5.847,1,0.0283,0.0159,0.433,0.915,123.82,rock
37,151558,False,0.577,0.894,-2.555,1,0.0413,0.0104,0.0,0.77,127.513,rock
36,226106,False,0.462,0.892,-1.525,1,0.0376,0.00396,0.0,0.574,168.084,rock
37,199226,False,0.474,0.947,-2.755,1,0.0392,1.69e-05,5.65e-05,0.721,110.236,rock
37,194266,False,0.759,0.824,-5.428,0,0.0353,0.15,0.000194,0.96,137.27,rock
36,182733,False,0.48,0.943,-3.134,1,0.0542,0.00682,1.18e-06,0.919,163.901,rock
36,130804,False,0.676,0.975,-4.311,1,0.0494,0.234,5.25e-06,0.856,98.983,rock
57,192026,False,0.387,0.95,-3.747,1,0.0475,0.00193,0.0,0.541,191.006,rock
60,163200,False,0.52,0.931,-3.051,1,0.0969,0.0018,0.000306,0.557,166.018,rock
56,225666,False,0.807,0.477,-11.496,0,0.0489,0.0316,0.00103,0.968,117.687,rock
36,220971,False,0.55,0.694,-6.443,1,0.0277,0.414,1.18e-05,0.332,77.515,rock
56,198081,False,0.511,0.724,-5.927,1,0.0311,0.000826,0.00019,0.536,130.029,rock
71,193000,False,0.606,0.887,-4.404,1,0.0598,0.000242,0.0,0.903,119.974,rock
49,191493,False,0.358,0.929,-5.422,1,0.0449,9.18e-05,0.0,0.524,196.027,rock
36,257737,False,0.459,0.702,-6.019,1,0.0318,0.155,0.00172,0.122,129.991,rock
36,302493,False,0.633,0.712,-5.885,0,0.0309,0.0049,0.0,0.491,137.861,rock
36,225920,False,0.561,0.602,-5.391,0,0.0358,0.443,3.53e-06,0.716,139.696,rock
35,301673,False,0.329,0.574,-7.327,1,0.0302,0.0829,0.0,0.459,185.156,rock
36,192493,True,0.509,0.911,-6.384,0,0.0367,0.000406,2.43e-06,0.592,138.037,rock
36,222026,False,0.599,0.848,-4.153,1,0.0277,0.00795,2.54e-06,0.779,126.046,rock
36,210005,False,0.383,0.612,-7.434,0,0.0393,0.167,9.35e-05,0.159,142.98,rock
38,221598,False,0.675,0.943,-1.934,1,0.106,0.00832,0.0,0.664,128.008,rock
35,194146,False,0.263,0.984,-3.265,1,0.063,0.0101,0.25,0.665,191.064,rock
37,305830,False,0.505,0.857,-5.329,0,0.0382,0.00115,2.05e-06,0.437,150.082,rock
36,259554,False,0.523,0.765,-7.305,1,0.0492,0.266,0.0,0.543,136.115,rock
35,165373,False,0.506,0.943,-3.504,1,0.055,0.00788,0.0,0.793,111.21,rock
36,266653,False,0.711,0.899,-6.159,1,0.0429,0.495,0.0,0.901,125.962,rock
36,134013,False,0.395,0.965,-4.406,0,0.127,0.000541,0.301,0.493,152.941,rock
37,146953,True,0.245,0.927,-3.01,0,0.105,5.31e-05,0.0,0.427,181.244,rock
36,232500,False,0.446,0.622,-6.197,1,0.039,0.657,0.00401,0.343,100.193,rock
36,176434,False,0.731,0.857,-4.342,1,0.0286,0.0391,0.0,0.549,114.001,rock
35,235440,False,0.511,0.793,-6.291,0,0.0435,0.057,0.0,0.525,148.826,rock
36,264453,False,0.582,0.855,-4.123,0,0.0368,0.042,3.03e-06,0.651,138.004,rock
37,251946,False,0.523,0.938,-4.734,0,0.0599,7.86e-05,8.31e-06,0.21,124.968,rock
36,149645,False,0.546,0.889,-7.106,0,0.0395,0.00133,6.02e-05,0.636,100.027,rock
